,title,source,category,label
4747,4258,1,6,1
4748,4259,5,2,2
4749,4260,8,3,2
4750,4261,5,7,2
4751,4262,5,1,2
4752,4263,7,6,1
4753,4264,2,1,1
4754,4265,2,4,2
4755,4266,4,7,2
4756,4267,4,7,2
4758,4268,8,3,2
4759,4269,6,7,2
4760,4270,4,1,1
4761,4271,2,7,2
4763,4272,4,3,1
4764,4273,2,7,1
4765,4274,3,4,2
4766,4275,5,5,2
4767,4276,1,4,2
4768,4277,1,2,2
4769,4278,3,3,1
4770,4279,5,6,2
4771,4280,3,7,2
4772,4281,8,3,2
4774,4282,2,1,1
4775,4283,7,3,1
4776,4284,4,6,1
4777,4285,4,7,1
4779,4286,1,5,1
4780,4287,7,5,2
4781,4288,3,6,1
4785,4289,3,6,1
4786,4290,4,5,1
4787,4291,2,2,2
4789,4292,4,2,2
4790,4293,6,4,2
4791,4294,3,6,1
4792,4295,4,1,2
4793,4296,4,7,2
4795,4297,1,6,1
4796,4298,4,6,2
4797,4299,5,4,2
4798,4300,2,1,2
4799,4301,3,7,1
4800,4302,6,6,1
4801,4303,1,6,2
4802,4304,2,1,1
4803,4305,4,7,1
4804,4306,4,2,1
4805,4307,3,2,1
4806,4308,2,7,2
4807,4309,5,4,1
4808,4310,7,1,2
4809,4311,5,2,2
4810,4312,4,2,1
4811,4313,8,6,2
4812,4314,5,6,2
4813,4315,5,6,2
4816,4316,7,3,2
4817,4317,7,3,1
4818,4318,3,1,1
4819,4319,4,3,1
4820,4320,4,4,1
4822,4321,6,7,1
4823,4322,5,3,2
4824,4323,2,4,1
4825,4324,3,5,1
4826,4325,3,5,2
4827,4326,6,4,2
4828,4327,8,2,1
4829,4328,7,6,2
4831,4329,1,4,1
4832,4330,7,7,1
4833,4331,8,1,2
4834,4332,7,5,2
4835,4333,4,5,2
4836,4334,6,7,1
4837,4335,5,7,2
4838,4336,1,2,2
4839,4337,6,4,2
4841,4338,8,7,1
4842,4339,1,3,2
4843,4340,3,7,1
4844,4341,1,5,1
4846,4342,4,3,1
4847,4343,2,7,1
4848,4344,7,7,2
4849,4345,2,6,1
4850,4346,3,3,1
4851,4347,6,6,2
4852,4348,3,6,2
4853,4349,4,7,1
4855,4350,6,1,2
4856,4351,8,5,1
4857,4352,8,1,2
4858,4353,6,6,2
4860,4354,6,6,2
4861,4355,8,5,1
4862,4356,5,7,2
4863,4357,8,1,2
4864,4358,3,2,2
4865,4359,1,2,1
4866,4360,3,2,2
4867,4361,2,5,2
4868,4362,1,7,2
4869,4363,5,5,1
4870,4364,4,5,1
4871,4365,2,4,2
4872,4366,6,4,2
4873,4367,1,3,2
4874,4368,6,7,1
4875,4369,3,4,2
4876,4370,5,2,1
4878,4371,3,5,1
4879,4372,4,4,1
4880,4373,8,4,1
4882,4374,3,4,1
4883,4375,7,2,1
4884,4376,2,2,1
4885,4377,2,6,2
4886,4378,6,2,2
4887,4379,6,3,2
4889,4380,8,6,2
4890,4381,1,2,1
4891,4382,8,4,2
4892,4383,6,6,1
4893,4384,1,4,1
4894,4385,8,7,2
4895,4386,6,4,2
4896,4387,4,6,2
4897,4388,1,3,1
4898,4389,8,2,1
4899,4390,5,5,1
4900,4391,2,5,1
4901,4392,6,5,2
4902,4393,1,2,1
4903,4394,2,6,2
4904,4395,8,1,1
4905,4396,6,5,2
4906,4397,3,6,2
4907,4398,8,1,1
4908,4399,7,5,1
4909,4400,8,4,1
4910,4401,5,3,1
4911,4402,3,7,2
4912,4403,5,1,2
4913,4404,5,3,2
4914,4405,4,1,2
4915,4406,4,3,2
4916,4407,2,7,2
4917,4408,3,7,1
4918,4409,5,1,2
4919,4410,2,7,2
4920,4411,6,6,2
4921,4412,6,6,1
4922,4413,8,7,1
4923,4414,1,3,1
4924,4415,5,2,1
4925,4416,3,5,1
4927,4417,5,2,1
4928,4418,8,4,1
4929,4419,4,4,2
4930,4420,2,3,1
4932,4421,8,4,2
4933,4422,1,4,2
4934,4423,4,7,2
4935,4424,2,3,2
4936,4425,3,1,1
4937,4426,6,3,2
4938,4427,6,6,1
4940,4428,8,1,2
4941,4429,4,6,2
4942,4430,4,6,1
4943,4431,8,1,2
4944,4432,3,1,1
4945,4433,8,6,2
4946,4434,5,4,2
4947,4435,3,6,2
4948,4436,1,4,1
4949,4437,7,7,1
4950,4438,1,1,1
4951,4439,2,3,1
4952,4440,4,3,2
4954,4441,3,7,1
4956,4442,1,1,2
4957,4443,6,7,1
4958,4444,7,7,1
4959,4445,4,3,2
4960,4446,5,7,2
4961,4447,2,3,2
4962,4448,3,2,2
4964,4449,3,2,1
4965,4450,2,1,2
4966,4451,8,6,1
4967,4452,6,6,2
4968,4453,4,7,1
4969,4454,4,3,2
4970,4455,6,4,2
4971,4456,3,1,2
4972,4457,7,6,1
4973,4458,7,3,1
4974,4459,5,5,2
4975,4460,2,2,2
4976,4461,3,1,2
4977,4462,6,4,2
4978,4463,5,4,1
4979,4464,6,6,2
4980,4465,1,1,2
4981,4466,1,1,2
4982,4467,5,5,1
4983,4468,5,4,2
4984,4469,7,3,1
4986,4470,8,1,1
4988,4471,4,3,1
4989,4472,5,2,2
4990,4473,3,6,1
4992,4474,1,4,1
4993,4475,2,1,1
4994,4476,3,1,1
4995,4477,3,3,2
4996,4478,5,7,1
4997,4479,4,5,1
4998,4480,8,1,2
4999,4481,8,1,1
5000,4482,4,5,1
5001,4483,8,5,1
5002,4484,6,1,1
5003,4485,1,2,2
5004,4486,6,5,1
5005,4487,6,2,1
5006,4488,4,4,1
5007,4489,6,1,2
5008,4490,7,6,2
5009,4491,2,7,2
5010,4492,3,7,1
5011,4493,3,1,2
5012,4494,7,1,1
5013,4495,3,4,2
5014,4496,3,6,1
5015,4497,4,4,1
5016,4498,4,7,1
5017,4499,3,7,1
5018,4500,1,1,2
5019,4501,5,5,2
5020,4502,6,4,1
5022,4503,2,7,2
5023,4504,3,1,2
5024,4505,8,7,2
5025,4506,5,3,1
5026,4507,8,3,1
5027,4508,2,7,1
5028,4509,8,6,2
5029,4510,8,1,2
5030,4511,1,3,1
5031,4512,7,1,2
5032,4513,3,3,1
5035,4514,5,1,2
5036,4515,7,6,2
5037,4516,1,7,2
5039,4517,4,2,2
5040,4518,7,5,1
5042,4519,7,3,1
5043,4520,4,2,1
5044,4521,2,3,2
5045,4522,3,4,2
5046,4523,8,6,1
5047,4524,8,5,2
5048,4525,1,5,2
5049,4526,3,1,1
5051,4527,5,5,1
5052,4528,7,7,1
5054,4529,6,6,2
5055,4530,8,1,2
5056,4531,5,4,1
5057,4532,5,3,1
5059,4533,6,1,2
5061,4534,7,7,2
5062,4535,6,3,1
5063,4536,5,6,2
5064,4537,3,4,1
5066,4538,7,1,1
5067,4539,4,5,1
5068,4540,5,1,1
5069,4541,2,1,1
5070,4542,3,2,2
5071,4543,2,5,2
5072,4544,6,2,1
5073,4545,1,1,2
5074,4546,3,4,1
5076,4547,4,6,1
5077,4548,7,2,1
5079,4549,6,2,2
5080,4550,4,4,1
5081,4551,8,6,1
5082,4552,3,5,1
5083,4553,5,4,2
5084,4554,3,5,2
5085,4555,8,4,2
5087,4556,7,7,1
5088,4557,6,7,1
5089,4558,7,6,2
5090,4559,1,5,1
5091,4560,4,4,2
5092,4561,7,5,1
5093,4562,6,1,1
5095,4563,6,4,1
5096,4564,6,6,2
5097,4565,1,3,1
5098,4566,3,7,1
5099,4567,4,3,2
5100,4568,8,3,1
5101,4569,8,4,1
5102,4570,2,1,1
5103,4571,7,5,1
5104,4572,6,4,1
5105,4573,4,7,2
5106,4574,1,6,1
5107,4575,4,7,2
5108,4576,3,1,1
5109,4577,1,6,2
5110,4578,2,7,2
5111,4579,2,5,2
5113,4580,1,6,2
5114,4581,8,2,1
5115,4582,2,6,1
5116,4583,4,1,1
5117,4584,2,1,1
5118,4585,4,5,1
5119,4586,2,4,1
5120,4587,3,1,1
5121,4588,2,1,2
5122,4589,7,6,1
5123,4590,2,1,2
5124,4591,4,6,1
5125,4592,3,7,1
5126,4593,2,3,2
5127,4594,6,1,2
5128,4595,7,2,2
5129,4596,3,4,1
5130,4597,1,5,2
5131,4598,8,4,2
5132,4599,6,4,1
5133,4600,7,7,2
5134,4601,5,5,2
5136,4602,4,7,2
5137,4603,6,3,2
5138,4604,3,7,1
5139,4605,2,3,2
5141,4606,8,1,2
5142,4607,2,1,2
5143,4608,4,2,2
5144,4609,6,5,2
5145,4610,5,6,2
5146,4611,6,6,1
5147,4612,8,7,1
5148,4613,7,2,2
5149,4614,5,5,2
5150,4615,2,7,2
5151,4616,7,6,1
5152,4617,4,4,1
5154,4618,2,7,2
5155,4619,4,6,2
5156,4620,6,3,2
5157,4621,7,7,1
5158,4622,2,7,1
5159,4623,6,7,2
5160,4624,7,6,1
5161,4625,2,3,2
5162,4626,6,6,2
5163,4627,6,3,2
5165,4628,7,5,1
5166,4629,7,3,1
5167,4630,4,3,1
5168,4631,7,3,1
5169,4632,5,4,1
5170,4633,8,7,1
5171,4634,2,6,1
5172,4635,3,3,1
5173,4636,5,5,1
5176,4637,7,2,1
5177,4638,1,7,2
5178,4639,8,7,1
5179,4640,7,2,1
5180,4641,2,7,2
5181,4642,7,7,2
5182,4643,1,2,1
5183,4644,7,5,1
5184,4645,5,4,1
5185,4646,5,4,2
5186,4647,4,4,1
5187,4648,4,6,1
5188,4649,7,6,1
5190,4650,5,7,2
5191,4651,3,7,1
5192,4652,3,3,2
5193,4653,2,3,1
5194,4654,4,3,1
5195,4655,2,1,1
5196,4656,5,2,1
5197,4657,7,4,1
5198,4658,6,5,2
5199,4659,1,1,1
5200,4660,6,6,2
5201,4661,2,1,2
5202,4662,6,3,2
5203,4663,1,3,1
5204,4664,6,2,1
5206,4665,2,5,2
5207,4666,6,2,2
5208,4667,8,2,2
5209,4668,6,6,1
5210,4669,6,5,2
5211,4670,1,6,2
5212,4671,1,2,1
5213,4672,2,5,2
5214,4673,4,3,1
5215,4674,4,4,2
5216,4675,8,6,2
5217,4676,8,7,1
5218,4677,5,6,1
5219,4678,7,7,1
5220,4679,7,3,2
5221,4680,6,7,1
5222,4681,6,5,2
5223,4682,3,5,2
5224,4683,2,2,2
5225,4684,7,1,1
5226,4685,4,4,1
5227,4686,1,7,2
5228,4687,5,2,1
5229,4688,7,4,1
5230,4689,4,3,1
5231,4690,8,6,2
5233,4691,8,5,2
5234,4692,4,2,1
5235,4693,3,2,2
5236,4694,6,6,2
5237,4695,8,5,1
5238,4696,8,6,2
5239,4697,3,6,2
5240,4698,6,5,1
5242,4699,4,5,1
5243,4700,3,5,2
5244,4701,8,1,1
5245,4702,4,2,2
5246,4703,3,2,1
5247,4704,7,3,1
5248,4705,5,5,2
5249,4706,6,3,1
5250,4707,1,7,2
5251,4708,4,5,2
5252,4709,4,3,1
5253,4710,5,4,1
5254,4711,7,2,1
5255,4712,8,7,1
5256,4713,5,5,1
5257,4714,3,3,2
5258,4715,2,5,1
5261,4716,7,6,1
5263,4717,1,6,2
5264,4718,7,5,1
5265,4719,4,7,1
5266,4720,4,4,1
5267,4721,4,1,1
5268,4722,5,3,1
5269,4723,8,2,2
5270,4724,5,4,2
5271,4725,3,5,2
5272,4726,1,2,2
5273,4727,5,1,2
5275,4728,3,6,2
5276,4729,5,2,2
5277,4730,2,2,2
5278,4731,2,1,1
5279,4732,8,2,2
5280,4733,2,3,1
5282,4734,7,1,1
5283,4735,7,1,2
5286,4736,5,4,2
5287,4737,7,4,1
5288,4738,3,5,1
5289,4739,4,2,1
5290,4740,7,5,1
5291,4741,4,2,2
5292,4742,7,5,2
5293,4743,2,7,1
5294,4744,5,3,1
5295,4745,1,1,2
5297,4746,5,2,1
5298,4747,4,5,2
5299,4748,5,4,1
5300,4749,3,1,2
5301,4750,4,7,2
5302,4751,2,7,1
5303,4752,1,5,2
5304,4753,4,5,1
5305,4754,5,3,1
5306,4755,7,1,2
5307,4756,4,7,1
5308,4757,4,3,2
5309,4758,8,1,2
5310,4759,7,4,2
5311,4760,8,4,1
5312,4761,6,2,2
5313,4762,8,6,2
5314,4763,7,6,2
5315,4764,2,6,2
5316,4765,8,3,2
5317,4766,4,7,1
5318,4767,8,5,1
5319,4768,8,1,2
5320,4769,4,7,1
5321,4770,7,3,1
5322,4771,3,5,1
5323,4772,6,1,1
5324,4773,2,4,2
5325,4774,8,2,1
5326,4775,7,1,1
5328,4776,2,2,2
5329,4777,2,6,2
5330,4778,5,7,2
5331,4779,5,3,2
5332,4780,4,7,1
5333,4781,2,5,2
5334,4782,7,3,1
5335,4783,1,1,1
5336,4784,8,5,1
5337,4785,5,7,1
5338,4786,5,4,2
5339,4787,1,6,1
5340,4788,7,6,2
5341,4789,2,5,1
5342,4790,2,1,1
5344,4791,8,4,1
5345,4792,2,5,1
5346,4793,5,4,1
5347,4794,7,6,2
5348,4795,8,6,2
5349,4796,7,1,2
5350,4797,7,5,2
5351,4798,3,3,1
5352,4799,6,5,2
5353,4800,3,1,2
5354,4801,7,1,2
5355,4802,8,6,1
5356,4803,5,7,2
5357,4804,5,7,1
5358,4805,2,6,2
5359,4806,3,3,2
5360,4807,1,4,2
5361,4808,6,2,1
5362,4809,8,5,1
5363,4810,7,6,2
5365,4811,3,2,2
5366,4812,3,2,2
5367,4813,5,5,1
5369,4814,6,5,1
5370,4815,1,4,1
5371,4816,4,2,2
5372,4817,1,7,1
5373,4818,7,1,1
5374,4819,5,6,2
5375,4820,5,4,2
5376,4821,4,3,1
5377,4822,6,2,1
5378,4823,8,6,2
5379,4824,8,2,2
5380,4825,5,1,1
5381,4826,3,4,2
5382,4827,3,3,2
5383,4828,5,3,2
5384,4829,4,7,1
5385,4830,3,1,1
5386,4831,5,1,1
5387,4832,7,1,1
5388,4833,8,6,1
5390,4834,8,3,1
5391,4835,4,6,1
5392,4836,8,7,1
5393,4837,3,5,2
5394,4838,3,2,1
5395,4839,8,3,2
5396,4840,2,2,2
5397,4841,7,2,2
5398,4842,7,5,1
5399,4843,7,6,1
5400,4844,5,1,2
5402,4845,6,1,2
5403,4846,1,1,1
5404,4847,2,5,1
5405,4848,7,1,1
5406,4849,3,4,1
5407,4850,7,2,1
5408,4851,1,4,2
5409,4852,8,7,1
5410,4853,2,5,2
5411,4854,1,4,2
5412,4855,1,1,1
5413,4856,6,6,1
5414,4857,8,5,2
5415,4858,8,7,1
5416,4859,5,5,2
5417,4860,5,6,1
5418,4861,1,5,1
5419,4862,8,1,2
5420,4863,2,3,1
5421,4864,6,7,2
5422,4865,7,1,1
5423,4866,1,4,2
5424,4867,5,4,2
5425,4868,1,3,2
5426,4869,8,1,2
5427,4870,1,5,1
5428,4871,4,6,2
5429,4872,1,3,2
5430,4873,4,3,2
5431,4874,3,5,2
5432,4875,1,6,1
5434,4876,8,5,1
5435,4877,5,5,1
5436,4878,2,6,2
5437,4879,3,6,1
5438,4880,6,2,1
5439,4881,3,3,1
5440,4882,8,4,1
5441,4883,8,3,1
5442,4884,1,3,2
5443,4885,4,3,2
5444,4886,8,3,1
5445,4887,7,4,1
5446,4888,5,5,2
5447,4889,6,5,2
5449,4890,2,7,1
5450,4891,6,1,1
5451,4892,6,3,1
5452,4893,1,2,1
5453,4894,8,3,1
5454,4895,2,5,2
5455,4896,1,7,2
5456,4897,4,1,2
5457,4898,7,2,1
5458,4899,1,6,2
5459,4900,1,7,1
5460,4901,6,1,1
5461,4902,2,3,1
5462,4903,1,5,2
5463,4904,7,6,2
5464,4905,2,6,1
5465,4906,7,4,2
5466,4907,4,7,2
5467,4908,3,7,2
5468,4909,1,3,1
5469,4910,1,3,2
5470,4911,1,5,1
5472,4912,6,6,2
5473,4913,3,5,1
5474,4914,8,3,2
5475,4915,8,3,1
5476,4916,2,4,1
5477,4917,4,4,1
5478,4918,6,4,2
5479,4919,4,1,1
5480,4920,2,5,1
5481,4921,6,3,1
5484,4922,1,2,1
5485,4923,3,4,1
5486,4924,3,1,2
5487,4925,1,1,2
5488,4926,5,5,2
5489,4927,5,7,1
5490,4928,2,5,2
5491,4929,7,4,2
5492,4930,4,3,2
5493,4931,3,3,2
5494,4932,2,6,2
5495,4933,4,2,1
5496,4934,2,2,2
5497,4935,4,5,1
5498,4936,2,2,2
5499,4937,3,3,2
5502,4938,7,4,2
5504,4939,2,4,1
5505,4940,1,4,1
5506,4941,5,5,2
5507,4942,1,6,2
5509,4943,4,1,1
5510,4944,4,6,1
5511,4945,4,6,2
5512,4946,7,7,1
5513,4947,1,3,2
5514,4948,6,1,2
5515,4949,3,4,1
5516,4950,1,5,2
5518,4951,6,4,1
5519,4952,8,3,2
5520,4953,4,2,2
5521,4954,7,7,2
5522,4955,4,4,1
5523,4956,8,6,2
5524,4957,7,6,1
5525,4958,3,7,2
5526,4959,8,7,2
5527,4960,2,2,2
5528,4961,8,5,2
5529,4962,3,1,1
5530,4963,4,2,2
5532,4964,5,6,1
5533,4965,3,6,1
5534,4966,7,2,2
5536,4967,3,7,2
5537,4968,4,6,1
5538,4969,3,3,2
5539,4970,8,6,2
5540,4971,3,6,2
5541,4972,2,6,2
5542,4973,6,4,1
5543,4974,3,6,2
5544,4975,3,2,2
5545,4976,7,6,2
5546,4977,3,1,2
5547,4978,6,7,1
5548,4979,5,1,2
5550,4980,4,6,1
5551,4981,2,7,2
5552,4982,7,3,2
5553,4983,1,3,1
5554,4984,1,1,1
5555,4985,2,7,2
5556,4986,5,7,2
5557,4987,4,7,2
5558,4988,4,2,2
5559,4989,7,2,2
5560,4990,5,4,2
5561,4991,1,5,2
5562,4992,4,5,1
5563,4993,7,7,1
5565,4994,8,1,1
5566,4995,5,5,2
5567,4996,2,7,1
5568,4997,5,6,2
5569,4998,8,4,1
5570,4999,8,2,1
5571,5000,5,5,2
5572,5001,4,7,2
5573,5002,7,1,2
5574,5003,8,6,2
5575,5004,8,6,1
5576,5005,1,2,2
5577,5006,3,6,2
5578,5007,4,4,2
5579,5008,4,7,2
5580,5009,5,6,1
5581,5010,6,1,2
5582,5011,5,3,2
5583,5012,8,4,1
5584,5013,8,3,1
5585,5014,5,3,1
5586,5015,7,6,1
5587,5016,2,5,1
5589,5017,6,1,2
5590,5018,7,3,2
5591,5019,4,2,1
5592,5020,8,3,2
5593,5021,4,2,1
5594,5022,2,4,2
5595,5023,1,3,2
5596,5024,8,1,2
5598,5025,8,1,2
5600,5026,2,2,1
5602,5027,1,1,1
5603,5028,7,2,2
5604,5029,2,7,2
5605,5030,3,3,1
5606,5031,2,3,1
5607,5032,6,6,2
5608,5033,4,4,2
5609,5034,2,6,2
5610,5035,5,7,2
5611,5036,1,4,2
5612,5037,5,6,1
5613,5038,4,4,1
5614,5039,6,4,2
5615,5040,6,1,1
5616,5041,7,7,2
5617,5042,2,7,1
5618,5043,2,7,2
5619,5044,1,6,2
5620,5045,1,1,1
5621,5046,5,1,1
5622,5047,1,4,2
5623,5048,2,1,2
5624,5049,3,5,2
5625,5050,7,3,1
5626,5051,5,1,1
5627,5052,6,3,2
5629,5053,5,7,2
5630,5054,1,6,2
5631,5055,5,6,1
5632,5056,6,6,2
5634,5057,3,5,1
5635,5058,7,5,1
5637,5059,2,2,2
5638,5060,1,2,1
5639,5061,5,3,2
5640,5062,8,2,1
5641,5063,1,1,2
5642,5064,1,5,1
5643,5065,5,5,2
5644,5066,6,6,2
5645,5067,3,4,2
5646,5068,5,6,2
5647,5069,1,4,1
5649,5070,7,2,1
5651,5071,2,3,2
5652,5072,1,6,1
5653,5073,8,5,2
5654,5074,7,5,1
5655,5075,4,3,1
5656,5076,2,1,2
5657,5077,3,2,1
5660,5078,8,6,1
5661,5079,3,4,2
5662,5080,4,3,2
5663,5081,6,5,1
5664,5082,5,5,2
5665,5083,3,4,2
5666,5084,2,7,1
5667,5085,7,1,2
5668,5086,7,6,1
5669,5087,7,2,1
5670,5088,4,5,2
5672,5089,2,3,1
5673,5090,2,3,1
5674,5091,4,4,2
5675,5092,8,7,1
5676,5093,5,6,2
5678,5094,5,6,2
5679,5095,3,2,2
5680,5096,5,3,1
5681,5097,4,6,2
5682,5098,6,5,1
5683,5099,6,3,1
5684,5100,5,7,1
5685,5101,4,5,1
5686,5102,2,5,2
5687,5103,8,5,2
5688,5104,2,5,1
5689,5105,4,3,1
5690,5106,8,7,2
5691,5107,3,3,2
5692,5108,1,1,2
5693,5109,1,2,1
5694,5110,5,5,2
5695,5111,3,2,1
5696,5112,2,7,2
5697,5113,5,7,1
5698,5114,6,7,1
5699,5115,1,5,2
5700,5116,8,6,2
5701,5117,6,5,1
5702,5118,1,2,1
5703,5119,2,1,2
5704,5120,3,7,1
5705,5121,6,5,1
5706,5122,8,7,1
5707,5123,8,7,2
5708,5124,8,7,2
5709,5125,4,5,2
5711,5126,4,1,2
5712,5127,1,4,1
5715,5128,6,4,2
5717,5129,5,2,1
5718,5130,5,5,2
5719,5131,8,2,1
5721,5132,6,3,1
5722,5133,5,6,1
5724,5134,5,7,1
5725,5135,3,4,2
5726,5136,2,1,1
5727,5137,5,6,2
5728,5138,5,3,1
5729,5139,6,2,1
5731,5140,2,3,1
5732,5141,5,4,1
5733,5142,8,4,2
5734,5143,8,3,1
5735,5144,4,3,2
5736,5145,1,1,2
5738,5146,8,6,2
5739,5147,1,3,2
5740,5148,3,2,1
5741,5149,3,7,2
5742,5150,5,1,2
5743,5151,4,3,1
5744,5152,4,2,2
5745,5153,7,1,2
5746,5154,1,6,2
5747,5155,1,2,2
5748,5156,3,3,2
5749,5157,1,1,1
5750,5158,6,6,1
5751,5159,4,7,2
5752,5160,8,2,2
5753,5161,8,2,2
5755,5162,6,5,1
5756,5163,6,1,2
5758,5164,1,7,1
5759,5165,8,7,1
5760,5166,4,3,2
5761,5167,5,6,1
5763,5168,8,5,2
5764,5169,5,3,1
5765,5170,2,7,1
5766,5171,2,3,2
5767,5172,3,3,2
5769,5173,2,6,1
5770,5174,8,4,1
5771,5175,5,2,1
5772,5176,3,2,2
5773,5177,7,2,2
5774,5178,8,2,2
5775,5179,1,2,1
5776,5180,7,6,1
5777,5181,1,5,2
5778,5182,3,1,1
5779,5183,2,5,2
5780,5184,7,2,2
5781,5185,4,1,1
5782,5186,6,2,2
5783,5187,3,5,1
5784,5188,3,2,1
5785,5189,6,4,1
5786,5190,4,6,1
5787,5191,2,2,2
5788,5192,2,1,2
5790,5193,2,2,1
5791,5194,3,7,2
5793,5195,8,5,2
5795,5196,2,7,2
5796,5197,2,7,2
5797,5198,7,1,2
5798,5199,5,3,1
5799,5200,8,2,2
5800,5201,3,6,2
5801,5202,4,4,2
5802,5203,7,3,1
5803,5204,4,2,2
5804,5205,4,5,1
5805,5206,7,3,2
5806,5207,5,4,1
5807,5208,1,3,2
5809,5209,5,7,1
5810,5210,7,2,2
5811,5211,3,7,1
5812,5212,1,2,2
5814,5213,2,5,2
5815,5214,5,1,1
5816,5215,6,6,2
5817,5216,7,3,2
5818,5217,2,1,2
5819,5218,8,7,2
5821,5219,2,7,1
5824,5220,7,3,1
5826,5221,2,7,1
5827,5222,4,2,2
5828,5223,6,1,2
5829,5224,8,4,2
5831,5225,2,1,2
5832,5226,6,7,2
5833,5227,5,1,2
5834,5228,3,6,1
5835,5229,7,2,2
5836,5230,2,5,2
5838,5231,4,2,1
5840,5232,7,5,2
5841,5233,6,6,2
5842,5234,4,2,2
5843,5235,8,1,1
5844,5236,3,7,2
5845,5237,2,6,2
5846,5238,4,2,2
5847,5239,2,2,2
5848,5240,8,5,2
5849,5241,6,6,1
5850,5242,7,3,1
5851,5243,5,4,1
5852,5244,8,7,1
5853,5245,7,3,2
5854,5246,3,2,2
5855,5247,4,3,1
5856,5248,2,3,1
5858,5249,1,6,1
5859,5250,2,2,2
5860,5251,7,4,1
5861,5252,7,6,2
5862,5253,3,4,1
5863,5254,2,3,1
5864,5255,5,4,1
5865,5256,3,2,2
5866,5257,8,7,2
5867,5258,1,3,2
5868,5259,4,7,1
5869,5260,4,6,1
5870,5261,8,3,2
5871,5262,5,7,2
5872,5263,7,6,1
5873,5264,5,3,1
5874,5265,7,5,2
5875,5266,5,4,1
5876,5267,1,2,2
5877,5268,5,7,1
5878,5269,5,1,2
5880,5270,3,4,2
5881,5271,4,1,2
5882,5272,2,1,1
5883,5273,8,6,1
5884,5274,8,4,1
5885,5275,3,5,1
5887,5276,4,6,1
5888,5277,8,4,2
5889,5278,2,4,2
5890,5279,4,2,1
5891,5280,8,7,2
5892,5281,1,7,1
5893,5282,2,4,2
5894,5283,1,1,1
5895,5284,1,1,2
5896,5285,5,5,2
5897,5286,2,2,2
5898,5287,4,1,2
5899,5288,3,4,2
5900,5289,3,1,2
5901,5290,4,6,1
5902,5291,8,2,1
5903,5292,4,6,1
5904,5293,7,3,2
5905,5294,3,7,1
5906,5295,6,4,1
5908,5296,7,5,2
5909,5297,5,4,2
5910,5298,8,2,2
5911,5299,6,7,2
5912,5300,8,3,1
5913,5301,7,7,2
5915,5302,4,1,2
5916,5303,7,6,2
5918,5304,5,6,1
5919,5305,1,3,1
5921,5306,4,3,2
5922,5307,7,3,2
5923,5308,4,5,1
5924,5309,7,5,1
5925,5310,8,4,2
5926,5311,3,2,1
5927,5312,6,1,2
5928,5313,7,4,1
5929,5314,2,5,1
5930,5315,3,4,1
5931,5316,8,5,1
5933,5317,1,2,2
5934,5318,8,2,2
5935,5319,6,2,1
5936,5320,2,2,1
5937,5321,4,7,2
5938,5322,2,4,2
5939,5323,6,4,1
5940,5324,6,1,2
5941,5325,8,6,2
5942,5326,4,3,1
5943,5327,2,5,2
5944,5328,7,1,2
5945,5329,1,6,1
5946,5330,5,5,2
5947,5331,3,5,1
5948,5332,1,6,2
5950,5333,5,1,1
5952,5334,2,2,2
5953,5335,7,1,2
5954,5336,7,3,1
5955,5337,3,6,2
5956,5338,3,2,2
5957,5339,3,5,2
5958,5340,1,2,2
5959,5341,1,5,1
5960,5342,5,1,2
5961,5343,1,5,1
5962,5344,3,4,2
5963,5345,6,1,2
5964,5346,5,5,2
5965,5347,5,5,2
5966,5348,3,6,1
5967,5349,4,7,2
5969,5350,8,7,2
5970,5351,1,7,2
5971,5352,2,5,2
5972,5353,6,3,2
5973,5354,7,3,1
5974,5355,3,3,1
5975,5356,2,5,1
5979,5357,1,6,2
5980,5358,2,4,1
5981,5359,1,1,2
5982,5360,8,5,2
5983,5361,7,4,2
5984,5362,2,2,1
5985,5363,5,3,2
5986,5364,8,3,1
5987,5365,7,6,2
5988,5366,8,2,1
5989,5367,8,3,1
5990,5368,2,3,1
5991,5369,2,2,2
5992,5370,4,2,1
5993,5371,8,1,2
5994,5372,6,6,2
5995,5373,3,3,1
5996,5374,2,4,2
5997,5375,5,4,1
5998,5376,4,2,2
5999,5377,2,1,1
6000,5378,5,3,2
6001,5379,5,7,2
6002,5380,7,1,1
6003,5381,7,2,2
6005,5382,3,4,2
6006,5383,1,2,1
6007,5384,2,6,1
6008,5385,7,6,1
6010,5386,6,6,1
6011,5387,6,3,2
6013,5388,1,7,2
6014,5389,5,6,2
6015,5390,3,7,1
6016,5391,8,7,1
6017,5392,6,6,1
6018,5393,2,3,1
6019,5394,6,7,2
6020,5395,1,3,1
6021,5396,7,2,2
6022,5397,5,1,1
6023,5398,5,7,1
6025,5399,8,4,2
6026,5400,2,7,1
6028,5401,2,1,1
6029,5402,7,5,2
6030,5403,7,5,2
6031,5404,4,4,1
6032,5405,8,4,1
6033,5406,4,5,1
6035,5407,5,2,2
6037,5408,1,1,1
6039,5409,3,2,2
6040,5410,2,5,1
6042,5411,3,1,2
6043,5412,2,2,1
6045,5413,4,5,2
6046,5414,2,4,2
6047,5415,1,5,1
6048,5416,7,4,2
6049,5417,5,5,1
6050,5418,5,1,2
6051,5419,7,2,1
6052,5420,3,6,2
6053,5421,6,6,1
6054,5422,1,6,2
