,age,job,marital,education,balance,housing,duration,campaign,approval
2787,53.0,4,3,2,112,1,246.0,3,1
2788,35.0,7,1,2,0,1,42.0,1,1
2789,33.0,0,2,3,621,1,217.0,1,1
2790,37.0,9,2,2,435,2,210.0,1,1
2791,32.0,9,1,2,782,2,116.0,4,1
2792,32.0,1,1,2,478,2,200.0,1,1
2793,54.0,7,1,4,7864,2,145.0,4,1
2794,44.0,1,1,2,1910,2,41.0,1,1
2795,36.0,9,3,3,1174,2,192.0,2,1
2796,56.0,0,1,2,1270,2,80.0,2,1
2797,30.0,4,2,3,18,1,121.0,11,1
2798,36.0,1,1,2,141,2,106.0,3,1
2799,43.0,4,1,3,2886,1,230.0,1,1
2800,40.0,9,1,2,2715,2,125.0,2,1
2801,32.0,9,2,3,1100,2,67.0,1,1
2802,34.0,1,1,2,516,2,26.0,1,1
2803,37.0,7,1,2,1,1,395.0,2,1
2804,28.0,0,2,2,775,1,603.0,2,1
2805,35.0,11,1,1,634,1,185.0,2,1
2806,53.0,1,2,2,5715,1,287.0,2,1
2807,60.0,0,1,4,1088,2,149.0,1,1
2808,40.0,2,1,2,1532,2,173.0,7,1
2809,57.0,5,1,1,75,1,118.0,2,1
2810,29.0,9,2,2,103,1,314.0,1,1
2811,44.0,1,1,1,134,2,378.0,1,1
2812,41.0,0,2,2,748,1,94.0,7,1
2813,47.0,9,1,2,1990,2,108.0,4,1
2814,43.0,9,1,3,192,1,203.0,2,1
2815,37.0,9,2,2,267,1,121.0,1,1
2816,34.0,9,2,3,586,2,489.0,2,1
2817,30.0,1,2,2,648,2,287.0,1,1
2818,57.0,2,3,2,25,2,652.0,1,1
2819,26.0,0,2,2,96,2,612.0,2,1
2820,34.0,4,1,3,1116,2,53.0,5,1
2821,46.0,9,3,2,-90,1,270.0,1,2
2822,38.0,2,1,3,170,2,442.0,1,2
2823,37.0,9,2,2,3665,1,664.0,3,2
2824,28.0,4,2,3,2380,1,394.0,2,1
2825,57.0,1,1,1,179,1,230.0,3,1
2826,39.0,4,1,3,763,2,877.0,7,2
2827,49.0,7,1,2,320,1,1971.0,4,2
2828,38.0,9,1,2,1960,2,161.0,2,1
2829,27.0,1,1,2,818,2,188.0,5,1
2830,30.0,0,1,2,2678,2,23.0,5,1
2831,38.0,0,1,3,1980,1,176.0,2,1
2832,36.0,4,1,3,1582,1,26.0,2,1
2833,38.0,5,2,4,62,1,212.0,1,1
2834,59.0,3,1,1,235,1,119.0,2,1
2835,37.0,4,1,3,489,2,205.0,5,1
2836,29.0,6,1,3,3931,2,73.0,4,1
2837,43.0,1,1,2,699,2,1258.0,2,2
2838,33.0,9,1,2,58,2,57.0,2,1
2839,54.0,3,3,2,1327,1,115.0,2,1
2840,55.0,7,1,2,557,1,58.0,1,1
2841,32.0,9,2,3,741,2,238.0,1,1
2842,48.0,4,1,1,3230,2,207.0,3,1
2843,33.0,4,2,3,1439,2,178.0,2,1
2844,46.0,0,1,2,120,2,20.0,11,1
2845,44.0,4,1,3,1058,1,188.0,3,2
2846,47.0,1,1,1,881,2,143.0,1,1
2847,38.0,9,1,2,6728,1,232.0,1,2
2848,80.0,5,1,2,462,1,127.0,2,1
2849,40.0,6,1,2,167,2,380.0,4,1
2850,43.0,2,1,3,1574,2,167.0,3,1
2851,32.0,9,2,3,1625,1,796.0,1,2
2852,39.0,4,1,3,562,1,303.0,2,1
2853,33.0,9,1,2,9305,2,407.0,2,1
2854,31.0,9,2,2,35,1,229.0,1,1
2855,36.0,4,2,3,0,1,108.0,2,1
2856,35.0,4,2,3,2486,2,265.0,1,1
2857,25.0,7,2,2,368,1,168.0,1,1
2858,33.0,4,2,2,1558,2,97.0,1,1
2859,23.0,1,2,1,8627,2,169.0,1,1
2860,31.0,4,2,3,2590,1,103.0,2,1
2861,36.0,4,1,3,0,2,599.0,3,1
2862,44.0,9,2,3,900,2,322.0,2,1
2864,55.0,1,1,1,1649,2,52.0,3,1
2865,51.0,3,3,2,9228,1,655.0,4,2
2866,36.0,0,1,2,0,2,101.0,2,1
2867,27.0,10,2,3,1,1,65.0,2,1
2868,40.0,7,1,2,771,2,173.0,4,1
2869,49.0,7,1,2,280,2,162.0,3,1
2870,59.0,5,1,1,46,1,78.0,2,1
2871,32.0,4,1,3,2431,2,646.0,5,2
2872,42.0,5,2,3,308,1,114.0,2,1
2873,35.0,4,3,3,160,2,141.0,6,1
2874,29.0,1,2,2,555,2,133.0,4,1
2875,29.0,9,2,2,778,2,1994.0,2,1
2876,37.0,1,2,2,48,1,140.0,2,1
2877,49.0,0,1,1,169,2,82.0,3,1
2878,51.0,7,3,2,12,2,150.0,1,1
2879,61.0,3,1,1,848,1,605.0,1,1
2880,43.0,4,1,2,481,2,164.0,1,1
2881,42.0,7,1,3,12223,2,36.0,1,1
2882,24.0,1,1,2,-254,2,290.0,2,1
2883,46.0,6,1,3,1148,1,104.0,2,1
2884,23.0,0,2,2,5,1,413.0,1,1
2885,26.0,7,2,2,50,2,153.0,1,1
2886,43.0,1,3,1,92,2,237.0,2,1
2887,35.0,9,2,3,470,2,743.0,13,2
2888,38.0,9,1,2,0,1,82.0,4,1
2889,56.0,10,3,1,109,1,924.0,4,1
2890,31.0,7,1,2,440,2,117.0,3,1
2891,32.0,4,2,3,0,1,550.0,4,2
2892,28.0,7,2,2,2685,1,5.0,1,1
2893,26.0,0,3,2,-3,2,181.0,5,1
2894,49.0,4,1,3,7007,1,325.0,2,1
2895,33.0,0,1,2,220,2,345.0,1,1
2896,80.0,5,1,1,1548,1,331.0,2,1
2897,40.0,1,1,2,326,2,112.0,1,1
2898,42.0,9,3,2,0,2,115.0,6,1
2899,46.0,1,1,2,123,1,381.0,3,1
2900,32.0,4,2,3,697,1,119.0,1,1
2901,37.0,7,2,3,223,2,25.0,1,1
2902,32.0,8,1,2,1694,2,929.0,1,1
2903,53.0,4,1,3,4446,2,429.0,1,1
2904,39.0,4,1,3,894,2,491.0,1,1
2905,31.0,9,3,2,202,2,146.0,1,1
2906,34.0,4,2,3,0,1,191.0,2,1
2907,44.0,9,1,3,1707,1,406.0,3,1
2908,35.0,9,1,2,13658,2,220.0,2,1
2909,39.0,0,1,2,406,1,253.0,5,1
2910,55.0,7,1,2,96,1,340.0,2,1
2911,34.0,3,1,2,0,2,154.0,1,2
2912,39.0,9,1,3,-276,1,121.0,4,1
2913,58.0,5,1,2,413,1,104.0,5,1
2914,37.0,1,1,1,655,2,127.0,2,1
2915,56.0,5,3,1,694,1,144.0,1,2
2916,32.0,0,2,2,10218,2,149.0,2,1
2917,41.0,9,2,3,1646,2,261.0,1,2
2918,29.0,0,2,3,14,1,87.0,1,1
2919,44.0,4,1,3,7635,1,719.0,5,1
2920,24.0,1,1,2,9,2,292.0,7,1
2921,43.0,4,2,2,1029,2,145.0,1,1
2922,26.0,0,1,3,2855,1,52.0,3,1
2923,39.0,0,1,2,260,2,146.0,1,1
2924,49.0,1,1,2,2039,2,451.0,1,2
2925,52.0,1,3,1,-97,2,167.0,4,1
2926,33.0,1,1,3,1465,1,98.0,4,1
2927,30.0,1,1,2,125,2,238.0,2,1
2928,32.0,9,2,3,930,1,85.0,7,1
2929,27.0,4,2,3,0,2,323.0,4,1
2930,58.0,1,1,1,73,1,116.0,1,1
2931,46.0,5,1,1,-35,2,304.0,3,1
2932,28.0,4,2,3,1351,1,267.0,1,1
2933,39.0,7,1,1,1601,2,201.0,2,1
2934,41.0,7,1,4,88,2,105.0,1,1
2935,38.0,7,1,2,435,2,193.0,2,1
2936,50.0,10,3,2,717,2,113.0,1,1
2937,56.0,7,1,2,705,2,151.0,2,1
2938,34.0,9,1,2,1553,1,200.0,2,1
2939,33.0,1,3,2,-131,2,145.0,1,1
2940,61.0,9,1,2,1191,1,214.0,4,2
2941,36.0,0,2,2,47,1,36.0,6,1
2942,34.0,9,1,3,544,2,58.0,2,1
2943,36.0,1,1,2,688,2,174.0,2,1
2944,45.0,4,1,3,242,1,587.0,1,2
2945,27.0,8,2,3,118,1,112.0,1,1
2946,45.0,0,1,2,-388,2,175.0,2,1
2947,40.0,6,1,3,1603,1,279.0,1,1
2948,36.0,4,2,2,1511,2,270.0,1,2
2949,46.0,1,1,1,147,2,116.0,2,1
2950,37.0,2,1,3,836,2,129.0,2,1
2951,36.0,9,1,2,55,2,38.0,2,1
2952,37.0,0,1,2,1123,1,138.0,1,1
2953,22.0,8,2,3,691,1,338.0,1,2
2955,49.0,9,1,2,12531,1,77.0,8,1
2956,35.0,4,1,3,552,2,314.0,2,1
2957,50.0,3,1,1,0,1,179.0,2,1
2958,31.0,7,1,3,309,2,294.0,1,1
2959,47.0,7,2,2,33,2,298.0,1,1
2960,59.0,1,1,2,681,2,427.0,2,1
2961,32.0,1,1,2,1787,2,87.0,4,1
2962,71.0,5,1,3,14220,2,397.0,1,2
2963,31.0,4,2,3,12569,1,344.0,1,2
2964,41.0,1,1,1,4,1,74.0,5,1
2965,35.0,1,1,1,3587,2,148.0,4,1
2966,36.0,4,1,3,254,1,161.0,3,1
2967,46.0,1,3,1,1712,1,110.0,1,1
2968,46.0,1,1,2,4855,2,1529.0,1,1
2969,47.0,9,1,3,2408,1,236.0,1,1
2970,35.0,4,2,3,252,2,89.0,2,1
2971,37.0,1,1,2,346,2,390.0,1,1
2972,56.0,0,1,2,45,1,1467.0,1,2
2973,46.0,0,1,2,556,2,646.0,3,2
2974,44.0,4,3,3,-710,2,183.0,1,1
2975,48.0,9,2,3,-551,2,168.0,2,1
2976,28.0,1,2,2,56,2,66.0,1,1
2977,38.0,2,1,3,1514,1,160.0,3,1
2978,34.0,4,2,3,178,2,14.0,2,1
2979,56.0,9,1,2,359,2,220.0,4,1
2980,55.0,5,3,2,1580,1,1007.0,1,2
2981,44.0,1,3,2,221,1,149.0,13,1
2982,38.0,9,1,3,1161,2,665.0,1,1
2983,53.0,5,1,2,1278,2,174.0,3,1
2984,41.0,0,2,3,982,1,105.0,1,1
2985,34.0,9,2,2,16,1,990.0,1,2
2986,34.0,4,2,3,1,1,582.0,1,1
2987,35.0,7,1,2,128,2,136.0,1,1
2988,338.0,2,2,2,2543,1,223.0,1,2
2989,42.0,2,1,3,42045,1,205.0,2,1
2990,56.0,1,1,1,828,2,214.0,1,1
2991,37.0,4,3,3,0,2,217.0,6,1
2992,47.0,3,1,2,3940,2,171.0,2,1
2993,29.0,1,1,2,125,2,50.0,1,1
2994,41.0,4,1,3,140,2,65.0,3,1
2995,43.0,9,2,2,593,2,55.0,1,1
2996,38.0,6,1,2,746,1,256.0,3,1
2997,31.0,9,1,2,589,2,151.0,1,1
2998,32.0,4,2,3,2343,1,226.0,1,1
2999,40.0,4,1,3,294,2,97.0,5,1
3000,45.0,0,1,2,644,1,92.0,1,1
3001,43.0,4,1,2,-26,2,343.0,1,1
3002,27.0,7,2,2,3354,2,493.0,5,1
3003,33.0,4,2,3,23,1,216.0,3,1
3004,37.0,0,1,2,7,2,224.0,7,1
3005,60.0,0,1,2,3735,1,190.0,1,2
3006,51.0,6,1,4,2094,1,458.0,6,2
3007,44.0,1,1,2,508,2,222.0,1,1
3008,48.0,4,1,4,0,2,612.0,1,1
3009,57.0,1,1,1,93,2,137.0,1,1
3010,29.0,9,2,3,0,2,104.0,2,1
3011,50.0,7,1,2,26394,1,206.0,4,1
3012,36.0,7,1,2,-11,2,172.0,28,1
3013,49.0,9,1,3,523,2,152.0,2,2
3014,49.0,9,1,2,-74,2,114.0,1,1
3015,35.0,4,1,3,0,1,89.0,1,1
3016,39.0,9,2,2,122,2,158.0,1,1
3017,34.0,1,1,1,351,1,326.0,11,1
3018,57.0,6,1,2,35,1,215.0,3,1
3019,37.0,9,3,2,2610,2,53.0,1,1
3020,25.0,7,2,2,64,1,71.0,11,1
3021,43.0,1,1,1,60,1,487.0,2,1
3022,37.0,1,1,2,342,2,340.0,2,1
3023,36.0,1,2,3,1830,1,183.0,1,1
3024,49.0,4,3,3,1904,1,131.0,2,1
3025,38.0,4,2,3,16957,2,208.0,1,1
3026,39.0,4,3,3,26,1,311.0,5,1
3027,40.0,4,1,3,0,1,147.0,1,2
3028,34.0,0,1,2,79,2,83.0,1,1
3029,39.0,1,1,1,2303,2,775.0,3,2
3030,53.0,1,1,2,65,1,25.0,18,1
3031,44.0,4,1,3,332,2,497.0,5,1
3032,32.0,9,3,2,-399,2,180.0,1,1
3033,50.0,9,3,2,-54,2,698.0,2,2
3034,29.0,7,1,1,-102,1,134.0,1,1
3035,55.0,10,1,3,4809,2,223.0,2,1
3036,73.0,5,1,1,279,1,399.0,3,2
3037,52.0,9,1,2,11,2,420.0,1,1
3038,49.0,7,1,2,2201,2,233.0,3,1
3039,63.0,5,1,1,8044,1,702.0,1,1
3040,34.0,0,1,2,2374,2,161.0,1,2
3041,32.0,0,2,2,92,2,110.0,1,1
3042,49.0,3,1,3,443,1,27.0,6,1
3043,40.0,1,1,1,1397,2,58.0,2,1
3044,53.0,2,1,4,7,1,68.0,1,1
3045,53.0,9,1,3,3177,1,92.0,2,1
3046,43.0,1,1,1,232,1,45.0,1,1
3047,35.0,4,2,2,81,2,79.0,1,1
3048,35.0,7,2,2,414,2,11.0,5,1
3049,25.0,8,2,3,1433,2,520.0,1,1
3050,31.0,9,2,4,187,1,86.0,1,1
3051,48.0,4,1,3,0,1,16.0,16,1
3052,40.0,3,1,2,4610,1,154.0,2,1
3053,46.0,1,1,1,1429,2,91.0,1,1
3054,30.0,7,2,2,334,1,389.0,2,1
3055,47.0,7,1,2,2,1,71.0,15,1
3056,23.0,7,2,2,500,2,111.0,3,1
3057,29.0,9,1,3,43,2,68.0,2,1
3058,38.0,9,1,2,4030,2,75.0,2,1
3059,56.0,3,1,1,306,1,212.0,1,1
3060,52.0,0,1,2,0,1,91.0,2,1
3061,55.0,5,1,2,168,1,79.0,2,1
3062,43.0,2,1,3,210,1,646.0,2,1
3063,34.0,1,1,2,518,2,206.0,1,1
3064,43.0,4,2,3,1696,2,257.0,1,2
3065,55.0,7,1,2,-31,1,81.0,2,1
3066,34.0,1,1,2,856,2,470.0,1,1
3067,34.0,4,2,3,318,2,133.0,2,1
3068,43.0,6,1,3,64,1,230.0,2,1
3069,39.0,1,1,1,800,2,76.0,6,1
3070,39.0,9,2,4,75,1,26.0,1,1
3071,34.0,9,2,2,347,2,154.0,2,1
3072,55.0,4,1,3,2366,2,94.0,4,1
3073,67.0,5,1,3,701,1,254.0,2,2
3074,34.0,2,1,3,475,2,1156.0,1,1
3075,47.0,1,1,2,3285,1,248.0,5,1
3076,33.0,1,1,1,925,1,884.0,3,1
3077,45.0,2,1,2,128,1,275.0,2,1
3078,36.0,1,1,2,1587,2,200.0,2,1
3079,59.0,9,3,2,879,2,228.0,1,1
3080,33.0,7,1,2,478,1,475.0,2,2
3081,52.0,9,3,2,280,1,393.0,5,1
3082,53.0,1,1,1,1868,1,156.0,4,1
3083,41.0,10,1,1,819,1,244.0,3,1
3084,45.0,1,1,2,4646,2,118.0,1,1
3085,60.0,6,2,2,27,1,40.0,2,1
3086,32.0,1,1,2,736,2,700.0,3,1
3087,28.0,4,2,3,224,2,97.0,3,1
3088,31.0,9,2,2,2544,1,252.0,1,2
3089,53.0,1,1,2,427,1,360.0,4,1
3090,58.0,4,1,3,2764,1,235.0,1,1
3091,38.0,1,1,2,376,2,1521.0,1,1
3092,46.0,4,1,3,523,2,105.0,4,1
3093,53.0,2,1,3,71,1,86.0,1,1
3094,56.0,5,1,2,3948,1,484.0,1,1
3095,52.0,7,2,2,1810,1,117.0,1,1
3096,38.0,9,1,2,994,1,119.0,1,1
3097,37.0,7,1,1,52,2,359.0,1,1
3098,37.0,1,1,1,11,1,109.0,8,1
3099,37.0,9,1,2,0,1,236.0,1,1
3100,66.0,5,1,1,747,1,203.0,3,1
3101,44.0,1,1,1,2657,2,202.0,2,1
3102,61.0,5,1,2,313,1,42.0,1,1
3103,34.0,0,1,2,61,1,21.0,1,1
3104,33.0,0,2,2,2557,2,186.0,1,1
3105,30.0,7,3,2,0,2,172.0,1,1
3106,27.0,7,3,2,10,2,527.0,1,1
3107,37.0,7,1,2,658,2,175.0,1,1
3108,38.0,1,1,1,1679,2,21.0,18,1
3109,35.0,4,2,3,0,1,370.0,4,1
3110,50.0,9,1,2,841,2,54.0,2,1
3111,39.0,4,1,2,0,2,63.0,3,1
3112,35.0,4,1,2,1160,2,116.0,3,1
3113,36.0,0,3,2,-37,2,151.0,1,1
3114,28.0,7,2,2,94,2,300.0,1,1
3115,39.0,6,1,3,585,2,48.0,1,1
3116,39.0,6,1,2,235,1,217.0,1,1
3117,30.0,1,2,2,2145,2,727.0,2,2
3118,32.0,7,1,2,1464,2,193.0,1,1
3119,28.0,9,1,2,232,2,72.0,1,1
3120,47.0,9,1,1,187,2,165.0,1,1
3121,53.0,4,1,3,12,1,345.0,10,1
3122,57.0,1,1,1,318,2,206.0,2,1
3123,47.0,7,1,2,405,1,994.0,2,2
3124,56.0,4,1,3,334,2,127.0,2,1
3125,38.0,0,1,1,0,2,29.0,32,1
3126,52.0,1,1,1,2,1,70.0,3,1
3127,46.0,9,1,2,966,2,40.0,2,1
3128,57.0,1,1,1,195,1,185.0,4,1
3129,42.0,1,3,4,0,1,64.0,2,1
3130,57.0,10,1,2,0,1,97.0,1,1
3131,51.0,3,1,2,260,1,316.0,5,1
3132,53.0,6,1,3,451,2,125.0,1,1
3133,37.0,1,1,1,3242,2,233.0,1,1
3134,47.0,6,3,2,8515,2,14.0,7,1
3135,48.0,4,1,3,1808,2,245.0,1,2
3136,39.0,1,1,1,20,2,109.0,1,1
3137,42.0,1,1,2,3068,2,429.0,2,1
3138,36.0,4,1,3,23,1,133.0,11,1
3139,34.0,9,2,2,1076,1,70.0,2,1
3140,61.0,5,1,1,1060,2,118.0,1,1
3141,32.0,0,2,2,678,2,1579.0,1,2
3142,35.0,1,2,1,1147,2,29.0,1,1
3143,54.0,1,1,2,-630,1,173.0,1,1
3144,31.0,4,1,3,459,1,13.0,14,1
3145,45.0,9,3,2,976,2,183.0,1,1
3146,32.0,3,1,3,357,2,175.0,2,1
3147,52.0,10,1,2,-9,1,123.0,1,1
3148,36.0,0,2,2,1927,2,288.0,1,1
3149,31.0,7,1,2,500,2,19.0,18,1
3150,53.0,9,1,2,9146,1,136.0,4,1
3151,43.0,2,1,2,59,1,437.0,2,1
3152,47.0,3,1,1,0,1,1225.0,2,1
3153,46.0,1,1,1,328,2,526.0,8,1
3154,34.0,4,3,2,291,1,91.0,2,1
3155,55.0,9,2,3,-703,2,123.0,3,1
3156,23.0,0,2,2,589,2,62.0,1,1
3157,75.0,1,1,2,6053,1,865.0,2,1
3158,58.0,0,1,2,1142,1,82.0,3,1
3159,35.0,0,1,2,725,2,219.0,7,1
3160,27.0,4,1,3,802,1,569.0,1,2
3161,24.0,9,1,2,556,2,460.0,2,2
3162,48.0,0,1,2,191,2,238.0,3,1
3163,31.0,9,2,2,373,1,346.0,5,1
3164,57.0,9,1,2,6164,1,161.0,2,1
3165,53.0,4,1,3,37,1,51.0,9,1
3166,42.0,1,1,1,1156,2,37.0,1,1
3167,50.0,2,1,2,806,2,141.0,8,1
3168,59.0,0,1,2,2381,1,173.0,2,1
3169,38.0,7,1,2,-314,2,66.0,2,1
3170,39.0,1,1,2,285,2,209.0,1,1
3171,28.0,1,2,1,1199,2,1011.0,20,1
3172,55.0,4,3,3,481,2,147.0,2,1
3173,33.0,9,2,3,137,1,88.0,4,1
3174,36.0,1,2,2,168,2,52.0,1,1
3175,38.0,0,3,2,156,2,544.0,3,1
3176,28.0,0,2,2,4745,1,360.0,1,2
3177,32.0,4,2,3,11797,2,95.0,2,1
3178,35.0,0,1,2,786,1,322.0,1,1
3179,58.0,9,1,1,4015,1,106.0,3,1
3180,30.0,7,1,2,0,2,20.0,1,1
3181,33.0,1,1,2,331,2,178.0,7,1
3182,36.0,1,1,2,1554,2,325.0,4,1
3183,32.0,7,1,2,132,2,343.0,2,1
3184,34.0,4,2,3,5086,1,213.0,4,2
3185,42.0,0,1,2,529,2,193.0,3,1
3186,41.0,4,1,3,4824,1,168.0,7,1
3187,63.0,5,1,2,474,1,423.0,1,2
3188,38.0,0,3,3,86,2,218.0,1,1
3189,54.0,1,1,1,2281,2,158.0,1,1
3190,39.0,7,1,2,186,2,433.0,1,1
3191,46.0,1,1,2,137,1,252.0,3,1
3192,37.0,9,1,3,6968,1,175.0,1,1
3193,76.0,5,3,1,86,1,192.0,1,1
3194,28.0,4,2,4,81,1,158.0,1,1
3195,33.0,7,1,1,6904,1,114.0,2,1
3196,46.0,6,1,3,137,2,246.0,1,1
3197,30.0,8,2,2,25,1,44.0,1,1
3198,60.0,4,1,3,759,1,136.0,2,1
3199,56.0,3,1,3,1922,2,247.0,2,1
3200,24.0,8,2,4,3298,2,227.0,1,1
3201,58.0,5,1,2,764,1,219.0,4,1
3202,79.0,5,1,1,8556,1,326.0,2,2
3203,32.0,1,1,2,3514,2,226.0,2,1
3204,33.0,7,1,1,0,2,351.0,2,1
3205,77.0,5,1,1,680,1,341.0,4,1
3206,60.0,3,1,1,0,1,124.0,1,1
3207,54.0,4,1,3,2819,1,123.0,3,1
3208,30.0,1,1,1,-518,2,244.0,6,1
3209,50.0,7,1,2,60,1,151.0,8,1
3210,50.0,4,1,2,732,1,736.0,7,1
3211,37.0,9,1,2,2707,2,109.0,1,1
3212,41.0,9,1,3,177,2,117.0,2,1
3213,49.0,0,1,2,13229,1,77.0,2,1
3214,41.0,1,1,1,-204,2,42.0,1,1
3215,40.0,9,1,2,990,2,252.0,3,1
3216,38.0,1,1,2,648,2,179.0,1,1
3217,34.0,9,1,2,50,1,106.0,3,1
3218,49.0,2,1,2,1916,1,281.0,3,1
3219,72.0,5,1,1,763,1,384.0,2,2
3220,34.0,1,1,2,470,2,217.0,1,1
3221,31.0,9,1,2,0,1,144.0,4,1
3222,33.0,1,2,2,5739,2,374.0,1,1
3223,31.0,4,1,3,0,1,298.0,1,1
3224,55.0,4,1,3,-375,1,814.0,2,2
3225,25.0,10,1,2,157,2,33.0,31,1
3226,34.0,4,1,3,1518,2,128.0,2,1
3227,53.0,4,1,3,1343,1,129.0,4,1
3228,39.0,4,2,3,-401,2,274.0,4,1
3229,41.0,4,1,1,5310,2,984.0,1,2
3230,32.0,1,2,2,2285,2,413.0,2,1
3231,29.0,0,1,2,22171,2,44.0,1,1
3232,56.0,4,1,3,856,2,70.0,4,1
3233,19.0,8,2,4,1169,1,463.0,18,1
3234,39.0,4,2,3,3797,1,96.0,2,1
3235,32.0,1,2,2,53,2,276.0,1,1
3236,43.0,1,1,1,2519,2,257.0,2,1
3237,32.0,2,1,1,795,1,131.0,3,1
3238,53.0,0,3,2,0,2,586.0,2,1
3239,52.0,1,1,2,2087,2,267.0,1,2
3240,43.0,9,2,2,34,1,29.0,1,1
3241,48.0,9,1,2,5,1,65.0,6,1
3242,27.0,9,2,2,15,2,67.0,3,1
3243,27.0,4,2,3,390,1,190.0,1,1
3245,39.0,0,2,3,2600,2,77.0,1,1
3246,33.0,1,1,2,-241,2,169.0,1,1
3247,50.0,1,3,1,1545,2,25.0,1,1
3248,59.0,5,3,2,1026,1,669.0,1,2
3249,58.0,3,1,1,435,2,122.0,6,1
3250,54.0,9,1,3,876,1,269.0,3,2
3251,60.0,1,1,2,1801,1,167.0,1,1
3252,38.0,4,1,3,2278,2,244.0,1,1
3253,39.0,1,1,4,157,2,99.0,6,1
3254,40.0,0,1,2,1327,2,76.0,2,1
3255,55.0,1,1,1,284,1,252.0,4,1
3256,36.0,4,1,3,495,1,213.0,3,2
3257,31.0,0,2,2,1588,2,14.0,1,1
3258,38.0,7,1,2,0,2,121.0,2,1
3259,52.0,4,1,2,428,2,153.0,1,1
3260,45.0,0,1,1,542,1,8.0,5,1
3261,32.0,1,1,1,66,1,244.0,1,1
3262,58.0,1,3,2,314,1,67.0,2,1
3263,35.0,4,1,3,24,2,169.0,1,1
3264,36.0,4,2,3,613,1,86.0,2,1
3265,55.0,5,1,2,1467,1,277.0,2,1
3266,45.0,1,1,2,192,2,154.0,5,1
3267,49.0,4,1,2,321,1,135.0,3,1
3268,44.0,1,1,2,788,2,392.0,1,1
3269,37.0,1,3,2,48,2,133.0,2,1
3270,35.0,1,1,2,262,1,96.0,2,1
3271,36.0,1,1,2,4438,2,446.0,1,2
3272,44.0,7,2,2,5045,2,20.0,6,1
3273,32.0,1,2,3,3014,2,291.0,2,1
3274,56.0,4,1,3,21664,1,214.0,8,1
3275,32.0,4,1,3,5878,1,159.0,2,1
3276,35.0,2,1,3,2723,2,275.0,4,1
3277,44.0,4,1,2,576,2,128.0,3,1
3278,59.0,2,1,1,0,1,207.0,2,1
3279,31.0,1,2,3,2197,2,146.0,3,1
3280,60.0,1,1,4,104,2,22.0,1,1
3281,33.0,9,2,2,1279,2,239.0,2,1
3282,45.0,0,1,2,295,2,92.0,1,1
3283,45.0,1,1,1,2128,2,149.0,4,1
3284,57.0,0,1,2,367,1,107.0,2,1
3285,36.0,4,1,3,1477,1,71.0,2,1
3286,30.0,1,2,1,71,2,122.0,6,1
3287,30.0,0,2,2,127,2,16.0,6,1
3288,59.0,10,3,2,2921,1,251.0,1,1
3289,58.0,4,1,3,16264,1,215.0,3,1
3290,49.0,5,1,1,1672,1,128.0,3,1
3291,48.0,9,1,3,9207,1,445.0,3,1
3292,28.0,9,2,3,356,1,76.0,2,1
3293,59.0,4,3,1,133,2,206.0,1,1
3294,40.0,4,1,3,1217,2,155.0,1,1
3295,32.0,9,3,2,202,2,429.0,1,1
3296,58.0,1,1,2,590,1,133.0,1,1
3297,28.0,6,2,3,442,1,474.0,3,2
3298,27.0,9,2,3,808,2,578.0,1,1
3299,38.0,4,2,3,427,2,17.0,3,1
3300,53.0,9,1,3,431,2,74.0,1,1
3301,60.0,7,1,3,4256,2,239.0,3,2
3302,33.0,4,3,3,0,2,275.0,8,1
3303,52.0,7,3,2,238,2,101.0,1,1
3304,64.0,5,1,3,846,1,671.0,1,2
3305,40.0,1,2,2,3,1,998.0,1,2
3306,52.0,0,1,2,693,1,271.0,1,1
3307,28.0,8,2,2,0,2,133.0,3,1
3308,49.0,4,1,2,362,2,84.0,2,1
3309,28.0,9,2,2,618,2,281.0,1,1
3310,29.0,9,2,3,2893,2,250.0,1,1
3311,87.0,5,1,1,230,1,144.0,1,2
3312,37.0,4,3,2,1287,2,432.0,1,1
3313,36.0,7,1,1,179,1,411.0,1,1
3314,35.0,6,1,3,980,1,428.0,2,1
3315,33.0,0,1,3,79,2,249.0,2,2
3316,60.0,0,1,2,3043,1,235.0,3,1
3317,25.0,4,2,3,808,1,267.0,2,2
3318,69.0,5,1,2,745,1,595.0,1,1
3319,41.0,8,1,2,1309,1,28.0,4,1
3320,48.0,4,2,2,290,2,257.0,2,1
3321,35.0,1,3,1,1792,2,630.0,6,2
3322,30.0,1,2,2,178,2,747.0,5,1
3323,59.0,4,1,3,0,1,87.0,4,1
3324,32.0,4,2,3,537,1,187.0,3,1
3325,28.0,1,2,2,416,2,452.0,2,1
3326,60.0,1,1,1,1472,1,36.0,4,1
3327,36.0,4,1,1,3953,2,277.0,1,1
3328,32.0,4,2,3,112,2,118.0,1,1
3329,34.0,4,3,3,13204,2,197.0,2,1
3330,58.0,1,1,2,0,1,101.0,5,1
3331,53.0,4,1,4,2240,2,282.0,2,2
3332,31.0,4,1,3,22546,2,8.0,6,1
3333,33.0,0,1,2,0,2,1448.0,7,2
3334,46.0,10,3,1,23,1,344.0,1,1
3335,29.0,1,1,2,228,2,12.0,8,1
3336,37.0,6,1,2,215,2,61.0,1,1
3337,58.0,1,1,1,23,2,91.0,6,1
3338,34.0,4,1,2,293,2,162.0,3,1
3339,34.0,1,3,2,0,1,339.0,1,1
